"AMD Athlon 3000G,  OEM ",6290, https://www.citilink.ru/product/processor-amd-athlon-3000g-am4-yd3000c6m2ofb-3-5ghz-100mhz-vega-3-oem-1545197/ , https://cdn.citilink.ru/_APJ-aEANtQ73FgULdZ_rb5QrP60dUO2BCkYT7Txq84/fit/400/400/ce/false/plain/items/1545197_v01_m.jpg , Ядро | Picasso|Гнездо процессора | SocketAM4|Количество ядер | 2|Количество потоков| 4|Частота | 3.5 ГГц|L3 кэш | 4 МБ|Технологический процесс | 14 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 3
"MSI NVIDIA  GeForce GT 730,  N730K-2GD3H/LP ",6290, https://www.citilink.ru/product/videokarta-msi-nvidia-geforce-gt-730-n730k-2gd3h-lp-2gb-gddr3-low-prof-349766/ , https://cdn.citilink.ru/9kX_HzZGVC5UNjXFY9BQxM7G21vW1bAc5yMuMVG7ibg/fit/400/400/ce/false/plain/items/349766_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 902 МГц|Объем видеопамяти | 2 ГБ|Тип видеопамяти | GDDR3|Частота видеопамяти | 1600 МГц|Поддержка технологий | DirectX 11/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail
"AMD A10 9700,  OEM ",6390, https://www.citilink.ru/product/processor-amd-a10-9700-socketam4-oem-ad9700agm44ab-1005246/ , https://cdn.citilink.ru/chE7xjZrmKW1_AqUG59Yg9geGamv8O3FI_FeiDhviyk/fit/400/400/ce/false/plain/items/1005246_v01_m.jpg , Ядро | Excavator|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.5 ГГц и 3.8 ГГц в режиме Turbo|Технологический процесс | 28 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | AMD Radeon R7
"MSI NVIDIA  GeForce GT 730,  N730K-2GD3/OCV5 ",6390, https://www.citilink.ru/product/videokarta-msi-pci-e-n730k-2gd3-ocv5-nv-gt730-2048mb-64-gddr3-1006-180-1565621/ , https://cdn.citilink.ru/6fwccWbar790Y4xCLL07JnIPVX5jWvjORNtWK9xvFbM/fit/400/400/ce/false/plain/items/1565621_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 1006 МГц|Объем видеопамяти | 2 ГБ|Тип видеопамяти | GDDR3|Частота видеопамяти | 1800 МГц|Поддержка технологий | DirectX 12/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail
"AMD Ryzen 3 1200,  OEM ",6990, https://www.citilink.ru/product/processor-amd-ryzen-3-1200-am4-yd1200bbm4kaf-3-1ghz-oem-1376079/ , https://cdn.citilink.ru/nVeT1BCBgWIlq6dNt4wNNSmauSMYkUiBt1uv-WfX3As/fit/400/400/ce/false/plain/items/1376079_v01_m.jpg , Ядро | Summit Ridge|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.1 ГГц и 3.4 ГГц в режиме Turbo|L3 кэш | 8 МБ|Технологический процесс | 12 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0
"Gigabyte NVIDIA  GeForce GT 730,  GV-N730D3-2GI ",7190, https://www.citilink.ru/product/videokarta-gigabyte-nvidia-geforce-gt-730-gv-n730d3-2gi-2gb-ddr3-ret-341463/ , https://cdn.citilink.ru/d7_d2J1fMNq95ylaNskL-6hImxLEg8b1hks-_JCqLks/fit/400/400/ce/false/plain/items/341463_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 902 МГц|Объем видеопамяти | 2 ГБ|Тип видеопамяти | DDR3|Частота видеопамяти | 1800 МГц|Поддержка технологий | DirectX 12/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail
"MSI NVIDIA  GeForce GT 730,  N730-2GD3V2 ",7290, https://www.citilink.ru/product/videokarta-msi-nvidia-geforce-gt-730-n730-2gd3v2-2gb-ddr3-ret-317252/ , https://cdn.citilink.ru/LjDSaPIHdejUr-Lv6WP61uwmgBDJPvxuzxiKKgrGPtU/fit/400/400/ce/false/plain/items/317252_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 700 МГц|Объем видеопамяти | 2 ГБ|Тип видеопамяти | DDR3|Частота видеопамяти | 1800 МГц|Поддержка технологий | DirectX 12/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail
"Gigabyte NVIDIA  GeForce GT 730,  GV-N730D5-2GL ",7490, https://www.citilink.ru/product/videokarta-gigabyte-nvidia-geforce-gt-730-gv-n730d5-2gl-2gb-gddr5-low-1007532/ , https://cdn.citilink.ru/_Ex6zgiEzuzK7oOWhe6lbMhJpPJtgyVijnXPGPM4_gI/fit/400/400/ce/false/plain/items/1007532_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 902 МГц|Объем видеопамяти | 2 ГБ|Тип видеопамяти | GDDR5|Частота видеопамяти | 5000 МГц|Поддержка технологий | DirectX 12/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail
"ASUS NVIDIA  GeForce GT 730,  GT730-SL-2GD5-BRK ",7490, https://www.citilink.ru/product/videokarta-asus-nvidia-geforce-gt-730-gt730-sl-2gd5-brk-2gb-gddr5-ret-376520/ , https://cdn.citilink.ru/sQJSc5c0SmXCx7dxCwBoy-8dqnz7pAKjCg5K4Ks8HeQ/fit/400/400/ce/false/plain/items/376520_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 902 МГц|Объем видеопамяти | 2 ГБ|Тип видеопамяти | GDDR5|Частота видеопамяти | 5010 МГц|Поддержка технологий | DirectX 11/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Тип поставки | retail
"MSI NVIDIA  GeForce GT 1030,  GT 1030 AERO ITX 2GD4 OC ",7590, https://www.citilink.ru/product/videokarta-msi-nvidia-geforce-gt-1030-gt-1030-aero-itx-2gd4-oc-2gb-ddr-1063366/ , https://cdn.citilink.ru/REcYcSMmvojzPzMx_CnchU-qLTO6daT-g9QCGYuypPU/fit/400/400/ce/false/plain/items/1063366_v01_m.jpg ," Видеочипсет | NVIDIAGeForce GT 1030|Частота графического процессора | 1189 МГц (1430 МГц, в режиме Boost)|Объем видеопамяти | 2 ГБ|Тип видеопамяти | DDR4|Частота видеопамяти | 2100 МГц|Поддержка технологий | DirectX 12/OpenGL 4.5|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail"
